,constellation,signal_path,satellite_coverage_area_km,path_loss,losses,antenna_gain,eirp_dB,noise,received_power_dB,cnr,spectral_efficiency,channel_capacity,agg_capacity,capacity_per_single_satellite,capacity_per_area_mbps/sqkm,total_cost_ownership,cost_per_capacity,aluminium_oxide_emissions_t,sulphur_oxide_emissions_t,carbon_oxide_emissions_t,cfc_gases_emissions_t,particulate_matter_emissions_t,photochemical_oxidation_emissions_t,total_emissions_t
600,Starlink,574.7103872327956,115254.2372881356,170.24565630153677,12.473742584744874,35.00152244700123,65.00152244700124,-89.99782907027767,-93.44025730706618,-3.4424282367885013,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,931830232.2036896,312903809.6440989,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
601,OneWeb,1258.9127108161747,708333.3333333334,177.0565877397447,9.4300276024885,38.83848573013007,68.83848573013006,-89.99782907027767,-89.8797793540825,0.11804971619517346,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1491104486.0015717,162941364.2091286,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
602,Kuiper,631.9171648599847,157601.97775030902,173.42266837387058,18.46820131939028,40.111798010393045,70.11179801039304,-89.99782907027767,-93.3705554065701,-3.3727263362924305,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1188023221.1123948,583477639.4037724,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
603,Starlink,568.3285833491152,115254.2372881356,170.1486653473052,10.630263247944342,33.56845712694731,63.56845712694731,-89.99782907027767,-91.47304035324025,-1.4752112829625759,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1156156616.3258972,388231458.1466866,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
604,OneWeb,1258.2147389936333,708333.3333333334,177.0517707358111,10.885482505871485,36.34419115503927,66.34419115503927,-89.99782907027767,-88.72184894753404,1.2759801227436327,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1513388793.5947986,165376495.69306165,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
605,Kuiper,632.0444868224478,157601.97775030902,173.42441827582041,14.067082279985963,42.125553539694764,72.12555353969476,-89.99782907027767,-92.34677661647807,-2.3489475462003924,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1293922241.6972053,635488163.6493679,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
606,Starlink,576.4798903199965,115254.2372881356,170.27235861278132,15.896924040072397,37.2071868279204,67.2071868279204,-89.99782907027767,-84.88349904172456,5.114330028553113,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1082036260.6413562,363342223.10757405,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
607,OneWeb,1270.6989088428768,708333.3333333334,177.1375285096929,15.31866373918057,35.56758530234225,65.56758530234225,-89.99782907027767,-99.99494430001943,-9.997115229741752,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1455447544.3953857,159044929.87915295,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
608,Kuiper,639.3838366997337,157601.97775030902,173.52469839380757,13.97841269487661,42.13106464995207,72.13106464995207,-89.99782907027767,-90.64624215361637,-0.6484130833386956,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1109140819.793045,544735873.6753054,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
609,Starlink,576.7992355118297,115254.2372881356,170.2771688918746,8.484477301865557,35.5650398075104,65.5650398075104,-89.99782907027767,-75.93661769094106,14.061211379336612,3.841226,1920.613,30729.808,30729.807999999997,0.26662627529411764,1058166199.1115321,152372752.5752367,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
610,OneWeb,1268.7660534517352,708333.3333333334,177.12430637654194,19.559621405097328,38.09015155997918,68.09015155997918,-89.99782907027767,-98.8711021753882,-8.873273105110528,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1507881125.5506315,164774641.8638011,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
611,Kuiper,630.2608963940177,157601.97775030902,173.39987258335736,17.07855996860463,43.22850708633807,73.22850708633807,-89.99782907027767,-86.32182136992171,3.6760077003559672,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1234558765.3618288,606332789.896206,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
612,Starlink,570.8330249434907,115254.2372881356,170.18685718633884,12.63609174224441,38.940242793667785,68.94024279366778,-89.99782907027767,-76.5865855033114,13.411243566966277,3.620536,1810.268,28964.288,28964.288,0.25130779294117644,1115767180.065279,170460595.1918742,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
613,OneWeb,1262.6327376017596,708333.3333333334,177.08221628082595,11.463654519226667,38.414204726091775,68.41420472609178,-89.99782907027767,-92.33788818407278,-2.340059113795107,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1449868260.5143044,158435250.1850551,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
614,Kuiper,640.9679919285942,157601.97775030902,173.5461921803843,12.1041327353744,43.82992075866538,73.82992075866538,-89.99782907027767,-82.47895807107065,7.518870999207024,2.193247,548.31175,8772.988,8772.988,0.055665468956862744,1240350444.580602,457515049.4521169,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
615,Starlink,567.9159778562861,115254.2372881356,170.1423571175746,13.3935645151638,34.9961668649592,64.9961668649592,-89.99782907027767,-103.26468822300853,-13.26685915273086,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,968605051.741028,325252605.30937207,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
616,OneWeb,1266.420644415068,708333.3333333334,177.1082350002314,22.70839040031656,34.25498469604356,64.25498469604355,-89.99782907027767,-110.16551874481753,-20.167689674539858,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1603515661.1426477,175225164.84268048,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
617,Kuiper,640.468638532031,157601.97775030902,173.5394227022337,12.238541657919212,44.21535967677694,74.21535967677694,-89.99782907027767,-83.50988509908703,6.487943971190646,1.972253,493.06325,7889.012,7889.012,0.05005655457254902,1197711654.6044126,491290279.98688287,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
618,Starlink,567.3460560509579,115254.2372881356,170.1336361735536,11.678893619897112,38.11461242641232,68.11461242641232,-89.99782907027767,-82.12836696019984,7.8694621100778335,2.370043,1185.0215,18960.344,18960.344,0.16450886705882353,1030462682.5938979,240491278.55897543,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
619,OneWeb,1274.2158854869522,708333.3333333334,177.1615356712682,13.501952424305157,33.467182544271935,63.467182544271935,-89.99782907027767,-96.66123158389108,-6.663402513613406,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1428548710.280205,156105543.15775993,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
620,Kuiper,639.0278907680782,157601.97775030902,173.5198615996705,13.438553186038911,40.04836337064206,70.04836337064205,-89.99782907027767,-88.66341264560921,1.3344164246684613,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1346198489.9458911,661162764.4340804,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
621,Starlink,569.1013616194614,115254.2372881356,170.16046786373897,4.613382995335675,39.405032706251475,69.40503270625148,-89.99782907027767,-76.22260270491938,13.775226365358293,3.620536,1810.268,28964.288,28964.288,0.25130779294117644,1062374616.4583974,162303581.49416304,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
622,OneWeb,1271.1449375746854,708333.3333333334,177.14057681364702,18.834765967559868,38.02352015065988,68.02352015065988,-89.99782907027767,-92.1781829195379,-2.1803538492602286,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1507790091.9881325,164764694.11500034,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
623,Kuiper,642.8761044568485,157601.97775030902,173.57201099615463,11.083420601899144,41.22241335352078,71.22241335352078,-89.99782907027767,-89.62669659373063,0.3711324765470465,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1131567759.7129672,555750488.3149703,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
624,Starlink,562.2079399512536,115254.2372881356,170.05461486533193,5.16750602169545,40.05524075602604,70.05524075602604,-89.99782907027767,-80.12004995838188,9.87777911189579,2.745734,1372.867,21965.872,21965.872,0.19058624235294117,1144983932.5491788,230655714.53435206,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
625,OneWeb,1265.0070373186927,708333.3333333334,177.09853420047142,23.89260023534082,34.09822857680044,64.09822857680044,-89.99782907027767,-99.6391463862946,-9.641317316016924,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1609115201.2018678,175837058.0431628,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
626,Kuiper,632.6115576491031,157601.97775030902,173.4322077692383,13.483817912295706,42.34302898197684,72.34302898197684,-89.99782907027767,-79.20928951223239,10.788539558045287,2.856231,714.05775,11424.924,11424.924,0.07249226287058824,1267954223.2420242,359135856.51958734,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
627,Starlink,568.5721306164282,115254.2372881356,170.1523867359798,12.194633926519387,38.67192626272191,68.67192626272191,-89.99782907027767,-78.59424095314719,11.403588117130482,2.856231,1428.1155,22849.848,22849.848,0.19825603411764706,1049456896.9009637,203233157.9967956,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
628,OneWeb,1268.0085596665451,708333.3333333334,177.11911907499905,15.846371421057068,41.4586613936471,71.4586613936471,-89.99782907027767,-87.24237049523481,2.7554585750428657,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1405259740.8370452,153560626.6292953,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
629,Kuiper,634.0322097758185,157601.97775030902,173.45169175219195,15.312843849465338,39.67308491168047,69.67308491168046,-89.99782907027767,-82.03327127193899,7.964557798338689,2.370043,592.51075,9480.172,9480.172,0.06015262076862746,1213112729.1199455,414088773.0129942,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
630,Starlink,572.0754382155584,115254.2372881356,170.20574140879205,13.73113373655702,34.564042441330955,64.56404244133095,-89.99782907027767,-81.94005127593798,8.0577777943397,2.370043,1185.0215,18960.344,18960.344,0.16450886705882353,879670301.8980236,205299075.05363584,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
631,OneWeb,1264.8267226642033,708333.3333333334,177.09729602171865,20.271184121914775,36.08507135434917,66.08507135434917,-89.99782907027767,-99.75685682323368,-9.759027752956001,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1394381082.7642353,152371854.54538754,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
632,Kuiper,634.4051235497058,157601.97775030902,173.45679896224004,12.741831524537949,37.84936177732562,67.84936177732561,-89.99782907027767,-88.17225419307691,1.825574877200765,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1271881651.660313,624663298.2618457,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
633,Starlink,566.313844317655,115254.2372881356,170.11781894351145,9.626933893566518,29.937701708323242,59.937701708323246,-89.99782907027767,-96.05546746957545,-6.0576383992977725,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1015856665.7625637,341119454.79353774,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
634,OneWeb,1278.002368342009,708333.3333333334,177.1873085426866,17.459844395886236,39.16789716311887,69.16789716311888,-89.99782907027767,-97.57593937037463,-7.578110300096952,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1656233121.5404153,180985897.90699232,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
635,Kuiper,637.070581077553,157601.97775030902,173.49321633733587,17.65857961881369,41.898836240572365,71.89883624057236,-89.99782907027767,-99.06219826491079,-9.064369194633116,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1113157547.9453006,546708622.2030743,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
636,Starlink,571.8110652409244,115254.2372881356,170.20172647444042,13.823913394953758,33.10499524854456,63.10499524854456,-89.99782907027767,-92.14765827678247,-2.1498292065047906,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1091561704.3310735,366540818.2121932,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
637,OneWeb,1265.6522538031547,708333.3333333334,177.10296330653858,16.318633631684495,33.861835594891055,63.861835594891055,-89.99782907027767,-95.19050859432527,-5.192679524047591,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1513942759.0530152,165437030.61085844,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
638,Kuiper,640.4942172184477,157601.97775030902,173.539769587602,21.35447583921522,43.6979720308943,73.6979720308943,-89.99782907027767,-92.8933022233519,-2.895473153074221,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1036848522.6371531,509230726.85494256,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
639,Starlink,572.2609371633432,115254.2372881356,170.20855740478154,8.589738630075754,36.36664504210967,66.36664504210967,-89.99782907027767,-79.60289578795125,10.39493328232642,2.745734,1372.867,21965.872,21965.872,0.19058624235294117,953237600.1755128,192028633.36254734,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
640,OneWeb,1268.963166608532,708333.3333333334,177.12565569555312,19.827062234001023,38.64739435988162,68.64739435988162,-89.99782907027767,-100.16300737430356,-10.165178304025886,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1518420112.496544,165926296.17540064,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
641,Kuiper,637.6763142835696,157601.97775030902,173.50147104604537,21.465387705577303,41.32362848245875,71.32362848245876,-89.99782907027767,-91.70106174488441,-1.7032326746067383,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1203777274.3317266,591214977.8834447,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
642,Starlink,572.9306235445944,115254.2372881356,170.2187160943488,12.200181607687105,40.73150289656019,70.73150289656019,-89.99782907027767,-85.59441270706698,4.403416363210695,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1023483504.7156888,343680508.1716097,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
643,OneWeb,1271.6836682595113,708333.3333333334,177.14425724700135,13.995308296590434,38.23062716776908,68.23062716776909,-89.99782907027767,-86.02806311377206,3.9697659565056114,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1436150060.9007735,156936185.4444508,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
644,Kuiper,633.4249987878522,157601.97775030902,173.4433693124973,17.30163809465099,44.088105422993365,74.08810542299337,-89.99782907027767,-80.06155589975302,9.936273170524657,2.745734,686.4335,10982.936,10982.936,0.06968780567843137,1093265502.6653047,322118527.0154471,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
645,Starlink,575.3416495531656,115254.2372881356,170.25519165341626,7.756872436794862,36.01033645586591,66.01033645586591,-89.99782907027767,-82.0252745122004,7.972554558077277,2.370043,1185.0215,18960.344,18960.344,0.16450886705882353,1069817250.174285,249675920.01607203,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
646,OneWeb,1266.1957384236116,708333.3333333334,177.106692319981,15.741919658693186,36.99794306689554,66.99794306689554,-89.99782907027767,-103.37119238180719,-13.373363311529516,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1562757676.6018708,170771310.89358723,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
647,Kuiper,639.6841297032576,157601.97775030902,173.52877685099736,16.454363320723377,43.29248904952688,73.29248904952688,-89.99782907027767,-87.26594217562236,2.731886894655318,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1121336813.50869,550725731.0256733,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
648,Starlink,566.3030132118763,115254.2372881356,170.11765281892082,11.065831318072515,32.958491645187394,62.958491645187394,-89.99782907027767,-90.34819600486674,-0.35036693458906143,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1075709969.1007016,361217886.8759531,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
