,constellation,losses,path_loss,antenna_gain,earth_atmospheric_losses,distance,satellite_coverage_area_km,eirp,noise,received_power,cnr,spectral_efficiency,channel_capacity,aggregate_capacity,sat_capacity
1676,Kuiper,12.878950635056452,173.59301727342392,42.89531634375821,12.348950635056452,641.4451277013894,157407.40740740742,72.89531634375821,-89.99782907027767,-81.30797441289167,8.689854657386007,2.524739,631.18475,10098.956,10098.956
1677,Starlink,15.823971801888456,170.30972619763324,38.51177846263819,15.293971801888457,572.5361290325869,101190.47619047618,68.51177846263819,-89.99782907027767,-79.89150088042389,10.106328189853784,2.745734,1372.867,21965.872,21965.872
1678,OneWeb,14.92604117618889,177.21205911975832,40.24792785448562,14.396041176188891,1271.645915077516,708333.3333333334,70.24792785448562,-89.99782907027767,-93.31237287292232,-3.31454380264465,1.647211,411.80275,6588.844,6588.844
1679,Kuiper,16.71597137316272,173.54045989098364,40.98939211714438,16.18597137316272,641.4451277013894,157407.40740740742,70.98939211714438,-89.99782907027767,-81.41756313046308,8.580265939814595,2.524739,631.18475,10098.956,10098.956
1680,Starlink,11.675928116445942,170.15548958179602,38.07197623270405,11.145928116445942,572.5361290325869,101190.47619047618,68.07197623270406,-89.99782907027767,-67.16477775798784,22.83305131228984,5.768987,2884.4935,46151.896,46151.896
1681,OneWeb,18.162720765927133,177.17568371544525,40.032471140586956,17.632720765927132,1271.645915077516,708333.3333333334,70.03247114058695,-89.99782907027767,-92.4738764382304,-2.476047367952731,1.647211,411.80275,6588.844,6588.844
1682,Kuiper,11.371540484420203,173.4567596350479,41.42238315763733,10.841540484420204,641.4451277013894,157407.40740740742,71.42238315763733,-89.99782907027767,-78.81019318279195,11.187635887485726,2.856231,714.05775,11424.924,11424.924
1683,Starlink,7.640280145349125,170.14199708342724,37.86254855716118,7.110280145349125,572.5361290325869,101190.47619047618,67.86254855716118,-89.99782907027767,-79.79985702258277,10.197972047694904,2.745734,1372.867,21965.872,21965.872
1684,OneWeb,12.73010693384216,177.15420924847183,37.55094529766714,12.20010693384216,1271.645915077516,708333.3333333334,67.55094529766714,-89.99782907027767,-84.83183360103902,5.165995469238652,1.647211,411.80275,6588.844,6588.844
1685,Kuiper,14.782747442390225,173.64702705084926,43.26103906174305,14.252747442390225,641.4451277013894,157407.40740740742,73.26103906174305,-89.99782907027767,-70.7818306900873,19.21599838019037,5.593162,1398.2905,22372.648,22372.648
1686,Starlink,13.884479788878837,170.24082233929846,34.92091769650522,13.354479788878837,572.5361290325869,101190.47619047618,64.92091769650523,-89.99782907027767,-77.45047432413179,12.547354746145885,3.510192,1755.096,28081.536,28081.536
1687,OneWeb,11.179770153305403,177.06019525434493,35.206631707812164,10.649770153305404,1271.645915077516,708333.3333333334,65.20663170781216,-89.99782907027767,-82.24418981143123,7.753639258846448,2.193247,548.31175,8772.988,8772.988
1688,Kuiper,10.041997947168907,173.58936143570327,42.4452083725198,9.511997947168908,641.4451277013894,157407.40740740742,72.4452083725198,-89.99782907027767,-75.10261247524804,14.895216595029638,4.206428,1051.607,16825.712,16825.712
1689,Starlink,16.437532467319926,170.26763661342454,37.22908814001502,15.907532467319925,572.5361290325869,101190.47619047618,67.22908814001502,-89.99782907027767,-78.75030060174541,11.247528468532266,2.856231,1428.1155,22849.848,22849.848
1690,OneWeb,10.3571203580768,177.14244738154053,37.593147103244604,9.827120358076801,1271.645915077516,708333.3333333334,67.5931471032446,-89.99782907027767,-75.33169552512938,14.666133545148298,3.841226,960.3065,15364.904,15364.903999999999
1691,Kuiper,8.920855530610696,173.63525770302283,43.80717344368121,8.390855530610697,641.4451277013894,157407.40740740742,73.80717344368121,-89.99782907027767,-72.56103789781137,17.4367911724663,4.735354,1183.8385,18941.416,18941.416
1692,Starlink,16.933504962225705,170.23946116989057,39.501076905182664,16.403504962225703,572.5361290325869,101190.47619047618,69.50107690518266,-89.99782907027767,-78.77390395402205,11.223925116255629,2.856231,1428.1155,22849.848,22849.848
1693,OneWeb,9.65749995851881,177.1605255785321,37.056744658641065,9.127499958518811,1271.645915077516,708333.3333333334,67.05674465864107,-89.99782907027767,-82.05760445120406,7.940224619073618,2.370043,592.51075,9480.172,9480.172
1694,Kuiper,11.886081530976403,173.51300870840825,41.65955196711553,11.356081530976404,641.4451277013894,157407.40740740742,71.65955196711553,-89.99782907027767,-69.03004048030579,20.96778858997189,5.768987,1442.24675,23075.948,23075.948
1695,Starlink,15.34527378983674,170.25062704435203,36.618275929640404,14.815273789836741,572.5361290325869,101190.47619047618,66.6182759296404,-89.99782907027767,-84.36973739635582,5.628091673921858,1.647211,823.6055,13177.688,13177.688
1696,OneWeb,15.425678011365182,177.13031427797245,38.92598563713368,14.895678011365183,1271.645915077516,708333.3333333334,68.92598563713368,-89.99782907027767,-82.85501316171724,7.142815908560436,2.10485,526.2125,8419.4,8419.4
1697,Kuiper,10.144243960196006,173.52879912040294,41.274872665980794,9.614243960196006,641.4451277013894,157407.40740740742,71.2748726659808,-89.99782907027767,-73.54199050083176,16.455838569445916,4.603122,1150.7805,18412.488,18412.488
1698,Starlink,12.834001572761439,170.20377137005278,34.09227244534754,12.30400157276144,572.5361290325869,101190.47619047618,64.09227244534753,-89.99782907027767,-81.88215277918765,8.115676291090026,2.370043,1185.0215,18960.344,18960.344
1699,OneWeb,12.785140388333831,177.16304218064528,40.20559876353383,12.255140388333832,1271.645915077516,708333.3333333334,70.20559876353383,-89.99782907027767,-81.3125564537599,8.685272616517778,2.524739,631.18475,10098.956,10098.956
1700,Kuiper,9.565849332813137,173.48850854020583,41.619156906745125,9.035849332813138,641.4451277013894,157407.40740740742,71.61915690674513,-89.99782907027767,-62.793449679422444,27.20437939085523,5.768987,1442.24675,23075.948,23075.948
1701,Starlink,10.425646311147677,170.08777947483327,38.6467626985161,9.895646311147678,572.5361290325869,101190.47619047618,68.6467626985161,-89.99782907027767,-67.85096128358889,22.146867786688787,5.768987,2884.4935,46151.896,46151.896
1702,OneWeb,9.43804580515094,177.1521654628201,38.37668063273312,8.908045805150941,1271.645915077516,708333.3333333334,68.37668063273313,-89.99782907027767,-69.27050831585355,20.727320754424127,5.768987,1442.24675,23075.948,23075.948
1703,Kuiper,21.158918006913577,173.52806912571685,43.29018639777593,20.628918006913576,641.4451277013894,157407.40740740742,73.29018639777593,-89.99782907027767,-79.50006244719947,10.497766623078206,2.745734,686.4335,10982.936,10982.936
1704,Starlink,16.842910507828353,170.2284863745165,39.47447378328463,16.312910507828352,572.5361290325869,101190.47619047618,69.47447378328462,-89.99782907027767,-80.44552963880973,9.552299431467944,2.635236,1317.618,21081.888,21081.888
1705,OneWeb,9.706067151645952,177.1888752769558,36.59300561639356,9.176067151645952,1271.645915077516,708333.3333333334,66.59300561639355,-89.99782907027767,-77.91650667203291,12.081322398244765,3.291954,822.9885,13167.816,13167.816
1706,Kuiper,11.219383744591395,173.5921263081358,43.29755547515889,10.689383744591396,641.4451277013894,157407.40740740742,73.29755547515889,-89.99782907027767,-79.02401652906923,10.973812541208446,2.856231,714.05775,11424.924,11424.924
1707,Starlink,18.458965062140265,170.2171400923266,38.30913305324494,17.928965062140264,572.5361290325869,101190.47619047618,68.30913305324495,-89.99782907027767,-83.23913666626204,6.758692404015633,1.972253,986.1265,15778.024,15778.024
1708,OneWeb,12.097650500810788,177.10929384210425,39.950942372746425,11.567650500810789,1271.645915077516,708333.3333333334,69.95094237274643,-89.99782907027767,-84.86787416381489,5.129954906462785,1.647211,411.80275,6588.844,6588.844
1709,Kuiper,11.979806114009673,173.58983471449875,43.73891710769138,11.449806114009673,641.4451277013894,157407.40740740742,73.73891710769138,-89.99782907027767,-70.82144088934672,19.176388180930957,5.593162,1398.2905,22372.648,22372.648
1710,Starlink,20.72850989893849,170.385368944082,34.00560757675287,20.19850989893849,572.5361290325869,101190.47619047618,64.00560757675288,-89.99782907027767,-94.27088942542133,-4.273060355143656,1.647211,823.6055,13177.688,13177.688
1711,OneWeb,13.367343942678662,177.15195318625896,36.73746917023258,12.837343942678663,1271.645915077516,708333.3333333334,66.73746917023257,-89.99782907027767,-87.28522462786889,2.7126044424087894,1.647211,411.80275,6588.844,6588.844
1712,Kuiper,10.387004982717729,173.57685375888656,41.50193175485959,9.85700498271773,641.4451277013894,157407.40740740742,71.50193175485958,-89.99782907027767,-73.51478763482625,16.483041435451426,4.603122,1150.7805,18412.488,18412.488
1713,Starlink,12.949455379433946,170.2147531035077,37.53496610538775,12.419455379433947,572.5361290325869,101190.47619047618,67.53496610538775,-89.99782907027767,-86.67349492334218,3.324334146935499,1.647211,823.6055,13177.688,13177.688
1714,OneWeb,11.918321153089751,177.1705228479515,38.98377738942597,11.388321153089752,1271.645915077516,708333.3333333334,68.98377738942597,-89.99782907027767,-82.09651632620874,7.901312744068932,2.370043,592.51075,9480.172,9480.172
1715,Kuiper,9.626116506086383,173.63552224989908,45.25048244615873,9.096116506086384,641.4451277013894,157407.40740740742,75.25048244615873,-89.99782907027767,-78.07951296410448,11.918316106173194,2.856231,714.05775,11424.924,11424.924
1716,Starlink,9.077119921330633,170.13903950380922,39.35285914698429,8.547119921330633,572.5361290325869,101190.47619047618,69.35285914698429,-89.99782907027767,-70.5598703779892,19.437958692288476,5.593162,2796.581,44745.296,44745.296
1717,OneWeb,13.34752248751446,177.1325007681691,38.667717695017515,12.817522487514461,1271.645915077516,708333.3333333334,68.66771769501752,-89.99782907027767,-83.58347554799465,6.414353522283022,1.972253,493.06325,7889.012,7889.012
1718,Kuiper,14.487440280654821,173.6196583060717,39.92900566339942,13.957440280654822,641.4451277013894,157407.40740740742,69.92900566339942,-89.99782907027767,-81.20481929524064,8.793009775037035,2.524739,631.18475,10098.956,10098.956
1719,Starlink,16.300226294921533,170.18508664394204,37.48570073137409,15.770226294921532,572.5361290325869,101190.47619047618,67.4857007313741,-89.99782907027767,-81.09178636513364,8.906042705144031,2.524739,1262.3695,20197.912,20197.912
1720,OneWeb,13.705633835708761,177.15546062060372,37.011517004864615,13.175633835708762,1271.645915077516,708333.3333333334,67.01151700486461,-89.99782907027767,-88.04008475351185,1.957744316765826,1.647211,411.80275,6588.844,6588.844
1721,Kuiper,12.857237826061697,173.5612916635132,42.08249070511002,12.327237826061697,641.4451277013894,157407.40740740742,72.08249070511002,-89.99782907027767,-73.50025810433408,16.497570965943595,4.603122,1150.7805,18412.488,18412.488
1722,Starlink,13.881450838531203,170.29660228634503,39.985644415965844,13.351450838531203,572.5361290325869,101190.47619047618,69.98564441596585,-89.99782907027767,-76.46133988352182,13.536489186755858,3.620536,1810.268,28964.288,28964.288
1723,OneWeb,14.110773209799843,177.12173073936782,36.276636797176984,13.580773209799844,1271.645915077516,708333.3333333334,66.27663679717699,-89.99782907027767,-79.11927169828122,10.87855737199645,2.856231,714.05775,11424.924,11424.924
1724,Kuiper,9.078160718820346,173.5303519435211,42.28618052583899,8.548160718820347,641.4451277013894,157407.40740740742,72.28618052583899,-89.99782907027767,-73.87229858865784,16.125530481619833,4.603122,1150.7805,18412.488,18412.488
1725,Starlink,14.537683265852644,170.20341235299378,38.13295398022052,14.007683265852645,572.5361290325869,101190.47619047618,68.13295398022052,-89.99782907027767,-75.97496739043785,14.02286167983982,3.841226,1920.613,30729.808,30729.807999999997
1726,OneWeb,8.35005583387495,177.13995077308135,37.817879016350126,7.820055833874951,1271.645915077516,708333.3333333334,67.81787901635013,-89.99782907027767,-81.77061986907655,8.22720920120112,2.370043,592.51075,9480.172,9480.172
1727,Kuiper,8.523812381602843,173.53801544385186,43.28750185916355,7.993812381602843,641.4451277013894,157407.40740740742,73.28750185916354,-89.99782907027767,-61.548309178087656,28.44951989219002,5.768987,1442.24675,23075.948,23075.948
1728,Starlink,14.46907124593752,170.31440276855153,35.314106046273764,13.939071245937521,572.5361290325869,101190.47619047618,65.31410604627376,-89.99782907027767,-86.52966438814414,3.4681646821335335,1.647211,823.6055,13177.688,13177.688
1729,OneWeb,9.295758965057336,177.15240032932536,37.76218139708473,8.765758965057337,1271.645915077516,708333.3333333334,67.76218139708473,-89.99782907027767,-85.5375504642976,4.460278605980079,1.647211,411.80275,6588.844,6588.844
1730,Kuiper,7.338436973033574,173.60534010791696,41.951941146882284,6.808436973033574,641.4451277013894,157407.40740740742,71.95194114688229,-89.99782907027767,-74.30094337531133,15.69688569496634,4.338659,1084.66475,17354.636,17354.636
1731,Starlink,12.770590004182669,170.21580487801953,37.984292908550245,12.24059000418267,572.5361290325869,101190.47619047618,67.98429290855024,-89.99782907027767,-74.81281257425529,15.185016496022385,4.206428,2103.214,33651.424,33651.424
1732,OneWeb,14.39453532153782,177.17896926013918,40.06328281715543,13.86453532153782,1271.645915077516,708333.3333333334,70.06328281715543,-89.99782907027767,-87.87731806818654,2.120511002091135,1.647211,411.80275,6588.844,6588.844
1733,Kuiper,7.254189367494024,173.53627986484042,42.65094593097836,6.724189367494024,641.4451277013894,157407.40740740742,72.65094593097837,-89.99782907027767,-77.3721000633956,12.625729006882068,3.510192,877.548,14040.768,14040.768
1734,Starlink,11.016336845770473,170.1323705387004,38.68155570551342,10.486336845770474,572.5361290325869,101190.47619047618,68.68155570551342,-89.99782907027767,-85.11991959066347,4.877909479614203,1.647211,823.6055,13177.688,13177.688
1735,OneWeb,10.998251598937497,177.12217634681284,38.39544920530688,10.468251598937497,1271.645915077516,708333.3333333334,68.39544920530687,-89.99782907027767,-79.9063124258498,10.09151664442787,2.745734,686.4335,10982.936,10982.936
1736,Kuiper,13.057145370465186,173.55213662084702,43.173062532597335,12.527145370465187,641.4451277013894,157407.40740740742,73.17306253259733,-89.99782907027767,-73.34036122874866,16.657467841529012,4.735354,1183.8385,18941.416,18941.416
1737,Starlink,9.676494776072287,170.18129119806036,36.404438607133535,9.146494776072288,572.5361290325869,101190.47619047618,66.40443860713353,-89.99782907027767,-78.63981415894246,11.358014911335218,2.856231,1428.1155,22849.848,22849.848
1738,OneWeb,15.684899457008845,177.08514433478422,37.05822162667725,15.154899457008845,1271.645915077516,708333.3333333334,67.05822162667725,-89.99782907027767,-75.03930420394599,14.958524866331686,4.206428,1051.607,16825.712,16825.712
1739,Kuiper,15.072936589268044,173.58759298449516,42.60513028214725,14.542936589268045,641.4451277013894,157407.40740740742,72.60513028214726,-89.99782907027767,-70.90559525333754,19.092233816940137,5.593162,1398.2905,22372.648,22372.648
1740,Starlink,10.6326072431984,170.15244407089023,37.3799501579835,10.1026072431984,572.5361290325869,101190.47619047618,67.3799501579835,-89.99782907027767,-70.8157146888162,19.182114381461474,5.593162,2796.581,44745.296,44745.296
1741,OneWeb,9.865533461740018,177.1674292877174,37.9426485710936,9.335533461740019,1271.645915077516,708333.3333333334,67.9426485710936,-89.99782907027767,-77.6557749151725,12.342054155105174,3.510192,877.548,14040.768,14040.768
